planet_name,host_star,discovery_method,discovery_year,orbital_period_days,planet_mass_earth,planet_radius_earth,equilibrium_temp_k,distance_parsecs,in_habitable_zone
Kepler-172 c,Kepler-172,Transit,2014.0,6.388996,,2.86,,828.592,False
Kepler-205 c,Kepler-205,Transit,2014.0,20.306546,,1.64,,159.72,False
Kepler-196 c,Kepler-196,Transit,2014.0,47.427737,,2.24,,451.312,False
Kepler-245 d,Kepler-245,Transit,2014.0,36.277108,,3.03,,861.527,False
Kepler-247 d,Kepler-247,Transit,2014.0,20.477912,,3.94,,663.711,False
Kepler-184 c,Kepler-184,Transit,2014.0,20.303005,,1.97,,610.326,False
Kepler-210 b,Kepler-210,Transit,2014.0,2.453234,,2.94,,232.75,False
Kepler-248 b,Kepler-248,Transit,2014.0,6.308205,,3.02,,738.792,False
Kepler-83 d,Kepler-83,Transit,2014.0,5.169796,,1.94,,400.409,False
Kepler-174 c,Kepler-174,Transit,2014.0,44.000529,,1.49,,384.757,False
Kepler-186 d,Kepler-186,Transit,2014.0,13.342996,,1.4,,177.594,False
Kepler-251 d,Kepler-251,Transit,2014.0,30.133001,,2.77,,924.625,False
Kepler-253 d,Kepler-253,Transit,2014.0,18.119869,,3.17,,838.595,False
Kepler-215 b,Kepler-215,Transit,2014.0,9.360672,,1.62,,485.997,False
Kepler-192 c,Kepler-192,Transit,2014.0,21.2234,,2.79,,651.674,False
Kepler-122 c,Kepler-122,Transit,2014.0,12.465988,,5.87,,1027.45,False
Kepler-251 c,Kepler-251,Transit,2014.0,16.514043,,2.77,,924.625,False
Kepler-188 c,Kepler-188,Transit,2014.0,5.996553,,3.19,,968.544,False
Kepler-189 c,Kepler-189,Transit,2014.0,20.134866,,2.38,,591.534,False
Kepler-103 b,Kepler-103,Transit,2014.0,15.9653287,11.67,3.4857,,494.832,False
Kepler-252 c,Kepler-252,Transit,2014.0,10.848463,,2.15,,379.424,False
Kepler-213 b,Kepler-213,Transit,2014.0,2.46236,,1.62,,634.939,False
Kepler-190 b,Kepler-190,Transit,2014.0,2.019999,,1.56,,433.387,False
Kepler-253 c,Kepler-253,Transit,2014.0,10.281951,,2.65,,838.595,False
Kepler-214 c,Kepler-214,Transit,2014.0,28.7798,,2.13,,1208.44,False
Kepler-109 b,Kepler-109,Transit,2014.0,6.4816307,4.9,2.49,1276.0,474.861,False
Kepler-215 d,Kepler-215,Transit,2014.0,30.864423,,2.39,,485.997,False
Kepler-425 b,Kepler-425,Transit,2014.0,3.79701816,79.45,10.962,1070.0,646.647,False
Kepler-192 b,Kepler-192,Transit,2014.0,9.926746,,2.74,,651.674,False
Kepler-254 b,Kepler-254,Transit,2014.0,5.826662,,3.87,,1389.48,False
Kepler-255 c,Kepler-255,Transit,2014.0,9.946047,,2.99,,1052.53,False
Kepler-96 b,Kepler-96,Transit,2014.0,16.2385,8.46,2.67,,122.881,False
Kepler-256 c,Kepler-256,Transit,2014.0,3.38802,,2.15,,1026.43,False
Kepler-257 c,Kepler-257,Transit,2014.0,6.581484,,5.41,,780.256,False
Kepler-216 c,Kepler-216,Transit,2014.0,17.406669,,3.04,,1187.47,False
Kepler-217 b,Kepler-217,Transit,2014.0,5.374943,,2.23,,1104.64,False
Kepler-218 c,Kepler-218,Transit,2014.0,44.699576,,3.14,,656.38,False
Kepler-258 b,Kepler-258,Transit,2014.0,13.19722,,4.06,,575.988,False
Kepler-193 b,Kepler-193,Transit,2014.0,11.38848,,2.39,,1009.1,False
Kepler-259 b,Kepler-259,Transit,2014.0,8.115317,,2.8,,1002.14,False
Kepler-219 b,Kepler-219,Transit,2014.0,4.585512,,2.95,,787.07,False
Kepler-178 b,Kepler-178,Transit,2014.0,9.576694,,2.9,,716.025,False
Kepler-220 c,Kepler-220,Transit,2014.0,9.034199,,1.57,,171.109,False
Kepler-221 c,Kepler-221,Transit,2014.0,5.690586,,2.93,,385.231,False
Kepler-1704 b,Kepler-1704,Transit,2013.0,988.88112,1322.16617312,11.94877343,253.8,835.455,True
Kepler-62 b,Kepler-62,Transit,2013.0,5.714932,9.0,1.31,750.0,300.874,False
Kepler-145 c,Kepler-145,Transit,2013.0,42.882,79.4,4.32,,566.85,False
Kepler-177 c,Kepler-177,Transit,2013.0,49.40926,14.7,8.73,,1435.44,False
Kepler-62 d,Kepler-62,Transit,2013.0,18.16406,14.0,1.95,510.0,300.874,False
KOI-142 b,KOI-142,Transit,2013.0,10.91647,9.5,3.438,,376.863,False
Kepler-74 b,Kepler-74,Transit,2013.0,7.340711,200.22,10.76,1078.0,1177.55,False
KOI-351 e,KOI-351,Transit,2013.0,91.93913,,2.66,,848.254,False
KOI-351 c,KOI-351,Transit,2013.0,8.719375,,1.19,,848.254,False
KOI-351 b,KOI-351,Transit,2013.0,7.008151,,1.31,,848.254,False
KOI-351 f,KOI-351,Transit,2013.0,124.9144,,2.88,,848.254,False
KOI-94 c,KOI-94,Transit,2013.0,10.423648,15.6,4.32,1012.0,477.052,False
KOI-94 e,KOI-94,Transit,2013.0,54.32031,35.0,6.56,584.0,477.052,False
Kepler-238 e,Kepler-238,Transit,2013.0,23.654,169.7,5.6,,1798.75,False
Kepler-328 b,Kepler-328,Transit,2013.0,34.921,28.5,2.3,,2213.19,False
PH2 b,PH2,Transit,2013.0,282.52542,87.08498352,9.33708092,295.1,343.863,True
Kepler-75 b,Kepler-75,Transit,2013.0,8.8849116,3209.9,11.77,767.0,835.356,False
Kepler-92 c,Kepler-92,Transit,2013.0,26.723,6.1,2.6,,477.992,False
Kepler-62 c,Kepler-62,Transit,2013.0,12.4417,4.0,0.54,578.0,300.874,False
Kepler-62 f,Kepler-62,Transit,2013.0,267.291,35.0,1.41,208.0,300.874,True
Kepler-238 f,Kepler-238,Transit,2013.0,50.447,13.5,2.0,,1798.75,False
Kepler-279 d,Kepler-279,Transit,2013.0,54.414,37.5,3.1,,1037.4,False
Kepler-69 c,Kepler-69,Transit,2013.0,242.4613,,1.71,299.0,730.625,True
Kepler-87 c,Kepler-87,Transit,2013.0,191.2318,6.4,6.14,403.0,1232.9,False
Kepler-396 b,Kepler-396,Transit,2013.0,42.994,75.5,3.5,,223.757,False
Kepler-305 c,Kepler-305,Transit,2013.0,8.291,6.0,3.3,,868.477,False
Kepler-307 c,Kepler-307,Transit,2013.0,13.0729,3.64,2.2,,575.581,False
Kepler-411 b,Kepler-411,Transit,2013.0,3.005156,25.6,2.401,1138.0,153.676,False
Kepler-350 d,Kepler-350,Transit,2013.0,26.136,14.9,2.8,,956.859,False
KOI-351 h,KOI-351,Transit,2013.0,331.60296,203.0,,,848.254,False
Kepler-396 c,Kepler-396,Transit,2013.0,88.505,17.9,5.3,,223.757,False
Kepler-92 b,Kepler-92,Transit,2013.0,13.749,64.3,3.51,,477.992,False
Kepler-276 d,Kepler-276,Transit,2013.0,48.648,16.3,2.8,,1144.86,False
Kepler-128 c,Kepler-128,Transit,2013.0,22.8,3.38,1.521,,396.379,False
Kepler-145 b,Kepler-145,Transit,2013.0,22.951,37.1,2.65,,566.85,False
Kepler-114 c,Kepler-114,Transit,2013.0,8.041,2.8,1.6,,259.533,False
Kepler-114 d,Kepler-114,Transit,2013.0,11.776,3.9,2.53,,259.533,False
Kepler-67 b,Kepler-67,Transit,2013.0,15.7259,,2.94,,1131.19,False
KOI-94 b,KOI-94,Transit,2013.0,3.743208,10.5,1.71,1486.0,477.052,False
Kepler-37 c,Kepler-37,Transit,2013.0,21.301848,1.3,0.755,615.0,63.9207,False
Kepler-37 b,Kepler-37,Transit,2013.0,13.36702,0.79,0.3098,718.0,63.9207,False
Kepler-68 c,Kepler-68,Transit,2013.0,9.605027,1.3,0.979,1052.0,144.166,False
Kepler-350 c,Kepler-350,Transit,2013.0,17.849,6.1,3.1,,956.859,False
Kepler-328 c,Kepler-328,Transit,2013.0,71.312,39.4,5.4,,2213.19,False
KOI-1843.03,Kepler-974,Transit,2013.0,0.1768913,8.0,0.61,,134.311,False
Kepler-37 d,Kepler-37,Transit,2013.0,39.7922622,2.0,2.03,499.0,63.9207,False
Kepler-66 b,Kepler-66,Transit,2013.0,17.815815,,2.8,,1202.96,False
Kepler-91 b,Kepler-91,Transit,2013.0,6.24658,257.4423,15.322703,2040.0,1294.69,False
Kepler-62 e,Kepler-62,Transit,2013.0,122.3874,36.0,1.61,270.0,300.874,True
KOI-94 d,KOI-94,Transit,2013.0,22.342989,106.0,11.27,806.0,477.052,False
Kepler-63 b,Kepler-63,Transit,2013.0,9.4341505,120.0,6.11,,194.033,False
KOI-351 g,KOI-351,Transit,2013.0,210.73514,15.0,,,848.254,False
KOI-351 d,KOI-351,Transit,2013.0,59.73667,,2.87,,848.254,False
Kepler-76 b,Kepler-76,Orbital Brightness Modulation,2013.0,1.5449298,638.8383,15.24424,2140.0,822.96,False
Kepler-177 b,Kepler-177,Transit,2013.0,36.8601,5.84,3.5,,1435.44,False
Kepler-68 b,Kepler-68,Transit,2013.0,5.39875259,8.03,2.357,1275.0,144.166,False
Kepler-282 d,Kepler-282,Transit,2013.0,24.806,61.0,2.46,,1337.61,False
Kepler-410 A b,Kepler-410 A,Transit,2013.0,17.833648,,2.838,,147.527,False
Kepler-279 c,Kepler-279,Transit,2013.0,35.736,49.4,4.3,,1037.4,False
Kepler-277 b,Kepler-277,Transit,2013.0,17.324,87.3,2.92,,976.643,False
Kepler-276 c,Kepler-276,Transit,2013.0,31.884,16.6,2.9,,1144.86,False
Kepler-105 b,Kepler-105,Transit,2013.0,5.4122034,10.8,2.53,,459.223,False
Kepler-61 b,Kepler-61,Transit,2013.0,59.87756,,2.15,273.0,335.079,True
Kepler-102 e,Kepler-102,Transit,2013.0,16.1456994,4.7,2.17,590.0,107.796,False
Kepler-305 b,Kepler-305,Transit,2013.0,5.487,10.5,3.6,,868.477,False
Kepler-87 b,Kepler-87,Transit,2013.0,114.73635,324.2,13.49,478.0,1232.9,False
Kepler-307 b,Kepler-307,Transit,2013.0,10.4208,7.44,2.43,,575.581,False
Kepler-277 c,Kepler-277,Transit,2013.0,33.006,64.2,3.36,,976.643,False
Kepler-282 e,Kepler-282,Transit,2013.0,44.347,56.2,3.1,,1337.61,False
Kepler-128 b,Kepler-128,Transit,2013.0,15.0,3.79,1.421,,396.379,False
2MASS J01033563-5515561 AB b,2MASS J01033563-5515561 A,Imaging,2013.0,,4131.79,,,,False
Kepler-77 b,Kepler-77,Transit,2013.0,3.57878087,136.661,10.761,1440.0,639.411,False
Kepler-69 b,Kepler-69,Transit,2013.0,13.722341,,2.24,779.0,730.625,False
MOA-2010-BLG-328L b,MOA-2010-BLG-328L,Microlensing,2013.0,,9.2,,,810.0,False
HD 13908 b,HD 13908,Radial Velocity,2013.0,19.382,274.91,,,79.5515,False
HD 13908 c,HD 13908,Radial Velocity,2013.0,931.0,1630.4,,,79.5515,False
HD 159243 b,HD 159243,Radial Velocity,2013.0,12.62,359.13,,,73.3055,False
HD 159243 c,HD 159243,Radial Velocity,2013.0,248.4,603.9,,,73.3055,False
HIP 91258 b,HIP 91258,Radial Velocity,2013.0,5.0505,346.4347,,,45.8846,False
ROXs 12 b,ROXs 12,Imaging,2013.0,,5085.0,,,136.65,False
HD 106906 b,HD 106906,Imaging,2013.0,,3496.0,,1800.0,103.029,False
OGLE-2012-BLG-0406L b,OGLE-2012-BLG-0406L,Microlensing,2013.0,,868.0,,,4970.0,False
KOI-142 c,KOI-142,Transit Timing Variations,2013.0,22.26492,214.1,,,376.863,False
MOA-2011-BLG-322L b,MOA-2011-BLG-322L,Microlensing,2013.0,,3690.0,,,7560.0,False
WASP-8 c,WASP-8,Radial Velocity,2013.0,4323.0,3003.37,,,89.9606,False
CoRoT-25 b,CoRoT-25,Transit,2013.0,4.86069,85.81,12.11,1330.0,1103.48,False
CoRoT-26 b,CoRoT-26,Transit,2013.0,4.20474,165.26,14.12,1600.0,1045.18,False
HD 285507 b,HD 285507,Radial Velocity,2013.0,6.0881,311.4734,,,45.0293,False
BD-06 1339 b,BD-06 1339,Radial Velocity,2013.0,3.8728,8.5,,,20.2695,False
BD-06 1339 c,BD-06 1339,Radial Velocity,2013.0,125.94,53.0,,,20.2695,False
HD 103774 b,HD 103774,Radial Velocity,2013.0,5.8881,116.0,,,56.4089,False
HD 109271 b,HD 109271,Radial Velocity,2013.0,7.8543,17.162,,,55.8716,False
HD 109271 c,HD 109271,Radial Velocity,2013.0,30.93,24.154,,,55.8716,False
Kepler-68 d,Kepler-68,Radial Velocity,2013.0,632.62,238.05347684,,,144.166,False
ome Ser b,ome Ser,Radial Velocity,2013.0,278.59,233.92170755,,,76.7556,False
HD 2952 b,HD 2952,Radial Velocity,2013.0,312.08,284.77425267,,,110.103,False
HD 120084 b,HD 120084,Radial Velocity,2013.0,2142.0,2034.1018048,,,103.044,False
BD+15 2940 b,BD+15 2940,Radial Velocity,2013.0,137.48,352.78,,,426.42,False
HD 233604 b,HD 233604,Radial Velocity,2013.0,192.0,2089.644,,,847.058,False
HD 95086 b,HD 95086,Imaging,2013.0,,1589.0,,1000.0,86.2279,False
KELT-3 b,KELT-3,Transit,2013.0,2.70339,616.5902,17.48604,,210.252,False
GJ 163 b,GJ 163,Radial Velocity,2013.0,8.63182,10.6,,,15.1285,False
GJ 163 c,GJ 163,Radial Velocity,2013.0,25.63058,6.8,,,15.1285,False
GJ 163 d,GJ 163,Radial Velocity,2013.0,603.95116,29.4,,,15.1285,False
DENIS-P J082303.1-491201 b,DENIS-P J082303.1-491201,Astrometry,2013.0,246.36,9057.77,,,,False
HIP 63242 b,HIP 63242,Radial Velocity,2013.0,124.6,2917.56,,,156.456,False
GJ 667 C e,GJ 667 C,Radial Velocity,2013.0,62.24,2.7,,,7.24396,False
GJ 667 C f,GJ 667 C,Radial Velocity,2013.0,39.026,2.7,,,7.24396,False
GJ 667 C g,GJ 667 C,Radial Velocity,2013.0,256.2,4.6,,,7.24396,False
GJ 504 b,GJ 504,Imaging,2013.0,,1271.3,,510.0,17.5299,False
Kepler-78 b,Kepler-78,Transit,2013.0,0.35500745,1.68,1.201,2223.0,124.376,False
GJ 328 b,GJ 328,Radial Velocity,2013.0,3771.0,797.74930157,,,20.5266,False
2MASS J01225093-2439505 b,2MASS J01225093-2439505,Imaging,2013.0,,7786.5,,,33.8281,False
POTS-1 b,POTS-1,Transit,2013.0,3.1606296,734.16,10.548,,747.959,False
HATS-2 b,HATS-2,Transit,2013.0,1.35413379,435.42491759,12.57647635,1550.0,341.925,False
HATS-3 b,HATS-3,Transit,2013.0,3.547851,340.382,15.48,1648.0,411.211,False
WASP-65 b,WASP-65,Transit,2013.0,2.3114243,492.62,12.464,1480.0,273.703,False
WASP-75 b,WASP-75,Transit,2013.0,2.484193,340.06,14.235,1710.0,294.001,False
HD 113337 b,HD 113337,Radial Velocity,2013.0,317.58639,1035.80277841,,,36.18,False
OGLE-2012-BLG-0358L b,OGLE-2012-BLG-0358L,Microlensing,2013.0,,588.0,,,1760.0,False
ROXs 42 B b,ROXs 42 B,Imaging,2013.0,,2860.0,,1975.0,143.59,False
MOA-2008-BLG-379L b,MOA-2008-BLG-379L,Microlensing,2013.0,,1300.0,,,3300.0,False
tau Gem b,tau Gem,Radial Velocity,2013.0,305.5,6547.0,,,112.537,False
HD 40307 f,HD 40307,Radial Velocity,2013.0,51.76,5.2,,,12.9363,False
HD 40307 g,HD 40307,Radial Velocity,2013.0,197.8,7.1,,,12.9363,False
HD 65216 c,HD 65216,Radial Velocity,2013.0,5370.0,645.1949,,,35.1205,False
91 Aqr b,91 Aqr,Radial Velocity,2013.0,181.4,1017.0,,,44.0304,False
GJ 667 C c,GJ 667 C,Radial Velocity,2013.0,28.14,3.8,,,7.24396,False
WASP-41 b,WASP-41,Transit,2012.0,3.0524,270.1555,12.3299,,163.371,False
HD 106515 A b,HD 106515 A,Radial Velocity,2012.0,3626.0,6006.9568923,,,34.0915,False
HD 166724 b,HD 166724,Radial Velocity,2012.0,5144.0,1121.89,,,45.1342,False
HD 196067 b,HD 196067,Radial Velocity,2012.0,3413.7,3623.2438398,,,39.9346,False
HD 220689 b,HD 220689,Radial Velocity,2012.0,2266.4,355.33394,,,46.8778,False
HD 27631 b,HD 27631,Radial Velocity,2012.0,2198.14,474.83802,,,50.2862,False
HD 98649 b,HD 98649,Radial Velocity,2012.0,5384.0,3082.9355479,,,42.1727,False
HD 197037 b,HD 197037,Radial Velocity,2012.0,1035.7,251.0,,,33.1944,False
GJ 667 C b,GJ 667 C,Radial Velocity,2012.0,7.203,,,,7.24396,False
Kepler-52 b,Kepler-52,Transit,2012.0,7.8773565,135.0,2.1,,321.542,False
Kepler-21 b,Kepler-21,Transit,2012.0,2.7858212,7.5,1.639,2015.0,108.522,False
WASP-72 b,WASP-72,Transit,2012.0,2.21673,731.009,14.45961,,434.754,False
WASP-80 b,WASP-80,Transit,2012.0,3.06785234,170.99254,11.197791,825.0,49.7876,False
WASP-71 b,WASP-71,Transit,2012.0,2.90367,441.7837,13.22662,,362.715,False
OGLE-2011-BLG-0251L b,OGLE-2011-BLG-0251L,Microlensing,2012.0,,170.0,,,2570.0,False
HD 159868 c,HD 159868,Radial Velocity,2012.0,351.0,244.09344,,,55.8503,False
PH1 b,PH1,Transit,2012.0,138.317,169.0,6.18,481.0,1033.16,False
RR Cae b,RR Cae,Eclipse Timing Variations,2012.0,4343.5,1334.886,,,21.1916,False
MOA-2011-BLG-293L b,MOA-2011-BLG-293L,Microlensing,2012.0,,1500.0,,,7720.0,False
HAT-P-42 b,HAT-P-42,Transit,2012.0,4.641878,331.801,14.348,1428.0,405.238,False
HAT-P-43 b,HAT-P-43,Transit,2012.0,3.3326414,,13.63,1353.0,528.825,False
WISEP J121756.91+162640.2 A b,WISEP J121756.91+162640.2 A,Imaging,2012.0,,6992.0,10.468,450.0,,False
nu Oph b,nu Oph,Radial Velocity,2012.0,529.93,6848.56651404,,,46.2107,False
nu Oph c,nu Oph,Radial Velocity,2012.0,3180.6,7530.30844705,,,46.2107,False
MOA-2010-BLG-477L b,MOA-2010-BLG-477L,Microlensing,2012.0,,480.0,,,2300.0,False
HD 142 c,HD 142,Radial Velocity,2012.0,10159.64279,3464.64746471,,,26.1853,False
HATS-1 b,HATS-1,Transit,2012.0,3.446459,589.55,14.594,1359.0,283.971,False
WASP-78 b,WASP-78,Transit,2012.0,2.17518,352.7913,21.63337,,754.258,False
WASP-79 b,WASP-79,Transit,2012.0,3.662392,270.15414595,17.14974047,1716.2,246.69,False
KELT-1 b,KELT-1,Transit,2012.0,1.217514,8654.15,12.442,,268.43,False
KELT-2 A b,KELT-2 A,Transit,2012.0,4.11379,540.311,15.13215,,134.058,False
Kepler-36 b,Kepler-36,Transit,2012.0,13.86825,3.83,1.498,,527.956,False
GJ 3470 b,GJ 3470,Radial Velocity,2012.0,3.3366496,13.9,4.57,593.5,29.4214,False
BD+20 274 b,BD+20 274,Radial Velocity,2012.0,578.2,1334.886,,,1322.51,False
HD 219415 b,HD 219415,Radial Velocity,2012.0,2093.3,317.83,,,165.184,False
Pr0201 b,Pr0201,Radial Velocity,2012.0,4.4264,171.6282,,,180.64,False
Pr0211 b,Pr0211,Radial Velocity,2012.0,2.1461,597.5204,,,182.714,False
HD 77338 b,HD 77338,Radial Velocity,2012.0,5.7361,19.0698,,,45.935,False
HD 207832 b,HD 207832,Radial Velocity,2012.0,160.07,177.9848,,,58.9291,False
HD 207832 c,HD 207832,Radial Velocity,2012.0,1155.7,232.0159,,,58.9291,False
HAT-P-39 b,HAT-P-39,Transit,2012.0,3.54387,190.372,17.609,1752.0,697.004,False
HAT-P-40 b,HAT-P-40,Transit,2012.0,4.45724,152.5584,17.03768,,464.469,False
HAT-P-41 b,HAT-P-41,Transit,2012.0,2.69405,378.2177,22.97845,,348.185,False
HD 5608 b,HD 5608,Radial Velocity,2012.0,768.7,371.22357938,,,58.1105,False
75 Cet b,75 Cet,Radial Velocity,2012.0,696.62,787.89662095,,,82.9613,False
omi UMa b,omi UMa,Radial Velocity,2012.0,1569.81,1160.39151396,,,54.9149,False
omi CrB b,omi CrB,Radial Velocity,2012.0,187.01,355.96781584,,,84.7883,False
WASP-42 b,WASP-42,Transit,2012.0,4.9816819,167.49641,12.576498,1021.0,177.291,False
WASP-47 b,WASP-47,Transit,2012.0,4.159151,374.0,12.86,,264.78,False
WASP-49 b,WASP-49,Transit,2012.0,2.78174,117.5971,12.44199,,194.553,False
WASP-55 b,WASP-55,Transit,2012.0,4.465631,186.2474465,14.72860064,1342.0,297.462,False
WASP-61 b,WASP-61,Transit,2012.0,3.8559,851.7844,15.80469,,488.66,False
WASP-62 b,WASP-62,Transit,2012.0,4.41195,165.2716,14.79588,,175.631,False
WASP-63 b,WASP-63,Transit,2012.0,4.37808,117.5971,15.80469,,290.684,False
WASP-66 b,WASP-66,Transit,2012.0,4.08605,746.9005,15.6926,,500.258,False
WASP-67 b,WASP-67,Transit,2012.0,4.61442,136.6669,12.89035,,189.469,False
HAT-P-38 b,HAT-P-38,Transit,2012.0,4.640382,84.857,9.247,1082.0,255.206,False
Kepler-46 c,Kepler-46,Transit Timing Variations,2012.0,57.011,119.499,,455.0,777.06,False
Kepler-47 b,Kepler-47,Transit,2012.0,49.4643,2.07,3.05,,1025.02,False
Kepler-47 c,Kepler-47,Transit,2012.0,303.227,3.17,4.65,,1025.02,False
eps CrB b,eps CrB,Radial Velocity,2012.0,417.9,2129.461,,,69.8683,False
WTS-1 b,WTS-1,Transit,2012.0,3.352057,1274.44,16.7,1500.0,2346.01,False
WASP-54 b,WASP-54,Transit,2012.0,3.69364,187.5197,17.71022,,251.303,False
WASP-56 b,WASP-56,Transit,2012.0,4.6171,143.0235,10.53646,,321.084,False
WASP-57 b,WASP-57,Transit,2012.0,2.83891856,204.68252,11.76945,1338.0,398.276,False
HD 4732 b,HD 4732,Radial Velocity,2012.0,371.74,631.2072163,,,54.7841,False
HD 4732 c,HD 4732,Radial Velocity,2012.0,3184.2,1069.49258955,,,54.7841,False
HD 37605 c,HD 37605,Radial Velocity,2012.0,2720.0,1013.8777,,,46.7864,False
HD 66141 b,HD 66141,Radial Velocity,2012.0,480.5,1906.9,,,68.1509,False
HD 208527 b,HD 208527,Radial Velocity,2012.0,875.5,3146.4,,,312.202,False
HD 220074 b,HD 220074,Radial Velocity,2012.0,672.09998,5288.6912,,,324.54,False
WASP-52 b,WASP-52,Transit,2012.0,1.7497798,146.2,14.24,1315.0,174.818,False
WASP-58 b,WASP-58,Transit,2012.0,5.01718,308.2951,16.02887,,290.404,False
WASP-59 b,WASP-59,Transit,2012.0,7.919585,274.276,8.687,670.0,115.936,False
WASP-60 b,WASP-60,Transit,2012.0,4.305,174.8065,9.86392,,431.052,False
Kepler-52 c,Kepler-52,Transit,2012.0,16.3850021,45.4,1.84,,321.542,False
Kepler-30 c,Kepler-30,Transit,2012.0,60.323105,640.0,12.3,,914.221,False
Kepler-80 c,Kepler-80,Transit,2012.0,9.52355,6.74,2.74,,369.451,False
Kepler-81 c,Kepler-81,Transit,2012.0,12.04,,2.37,,348.291,False
Kepler-82 c,Kepler-82,Transit,2012.0,51.54,13.9,5.34,,904.326,False
Kepler-55 b,Kepler-55,Transit,2012.0,27.9481449,,2.43,,578.796,False
Kepler-49 b,Kepler-49,Transit,2012.0,7.2,9.77,2.579,,311.222,False
Kepler-48 b,Kepler-48,Transit,2012.0,4.778,3.94,1.88,,306.738,False
Kepler-46 b,Kepler-46,Transit,2012.0,33.60134,1907.0,9.057,543.0,777.06,False
Kepler-81 b,Kepler-81,Transit,2012.0,5.955,,2.42,,348.291,False
Kepler-82 b,Kepler-82,Transit,2012.0,26.44,12.15,4.07,,904.326,False
Kepler-54 b,Kepler-54,Transit,2012.0,8.0109434,,2.1,,271.701,False
Kepler-83 b,Kepler-83,Transit,2012.0,9.77,,2.83,,400.409,False
Kepler-30 d,Kepler-30,Transit,2012.0,143.34394,23.1,8.8,,914.221,False
Kepler-79 c,Kepler-79,Transit,2012.0,27.4029,5.9,3.72,,1020.72,False
Kepler-80 b,Kepler-80,Transit,2012.0,7.05246,6.93,2.67,,369.451,False
Kepler-79 b,Kepler-79,Transit,2012.0,13.4845,10.9,3.47,,1020.72,False
Kepler-53 b,Kepler-53,Transit,2012.0,18.6489525,111.0,2.89,,1366.07,False
Kepler-51 b,Kepler-51,Transit,2012.0,45.154,2.1,7.1,543.0,783.831,False
Kepler-30 b,Kepler-30,Transit,2012.0,29.33434,11.3,3.9,,914.221,False
Kepler-38 b,Kepler-38,Transit,2012.0,105.599,122.0,4.3,475.0,1174.59,False
Kepler-32 f,Kepler-32,Transit,2012.0,0.74296,,0.82,,323.847,False
Kepler-59 b,Kepler-59,Transit,2012.0,11.8681707,,1.1,,1163.22,False
Kepler-54 c,Kepler-54,Transit,2012.0,12.0717249,,1.23,,271.701,False
Kepler-55 c,Kepler-55,Transit,2012.0,42.1516418,,2.21,,578.796,False
Kepler-85 c,Kepler-85,Transit,2012.0,12.51,2.15,1.978,,765.025,False
Kepler-60 c,Kepler-60,Transit,2012.0,8.9187,3.85,1.9,,1025.1,False
Kepler-60 d,Kepler-60,Transit,2012.0,11.8981,4.16,1.99,,1025.1,False
Kepler-51 c,Kepler-51,Transit,2012.0,85.312,4.0,9.0,439.0,783.831,False
Kepler-57 c,Kepler-57,Transit,2012.0,11.6,6.86,2.196,,644.14,False
Kepler-58 c,Kepler-58,Transit,2012.0,15.5741568,53.0,2.86,,969.252,False
Kepler-36 c,Kepler-36,Transit,2012.0,16.21865,7.13,3.679,,527.956,False
Kepler-60 b,Kepler-60,Transit,2012.0,7.1334,4.19,1.71,,1025.1,False
Kepler-85 b,Kepler-85,Transit,2012.0,8.3,1.84,1.778,,765.025,False
Kepler-50 c,Kepler-50,Transit,2012.0,9.37647,,2.17,,250.11,False
Kepler-65 c,Kepler-65,Transit,2012.0,5.859944,,2.58,,303.728,False
Kepler-32 e,Kepler-32,Transit,2012.0,2.896,,1.5,,323.847,False
Kepler-65 d,Kepler-65,Transit,2012.0,8.13123,,1.52,,303.728,False
Kepler-53 c,Kepler-53,Transit,2012.0,38.5583038,36.0,3.17,,1366.07,False
Kepler-83 c,Kepler-83,Transit,2012.0,20.09,,2.36,,400.409,False
Kepler-32 d,Kepler-32,Transit,2012.0,22.7802,,2.7,,323.847,False
Kepler-50 b,Kepler-50,Transit,2012.0,7.81254,,1.71,,250.11,False
Kepler-49 c,Kepler-49,Transit,2012.0,10.91,8.38,2.444,,311.222,False
Kepler-48 c,Kepler-48,Transit,2012.0,9.67395,14.61,2.71,,306.738,False
Kepler-84 c,Kepler-84,Transit,2012.0,12.883,,2.36,,1023.9,False
Kepler-65 b,Kepler-65,Transit,2012.0,2.15491,,1.42,,303.728,False
Kepler-57 b,Kepler-57,Transit,2012.0,5.72,25.06,3.135,,644.14,False
Kepler-56 c,Kepler-56,Transit,2012.0,21.40239,181.0,9.8,,912.994,False
Kepler-59 c,Kepler-59,Transit,2012.0,17.9801235,,1.98,,1163.22,False
Kepler-84 b,Kepler-84,Transit,2012.0,8.726,,2.23,,1023.9,False
Kepler-56 b,Kepler-56,Transit,2012.0,10.5016,22.1,6.51,,912.994,False
CoRoT-21 b,CoRoT-21,Transit,2012.0,2.72474,718.2958,14.5717,,,False
Kepler-58 b,Kepler-58,Transit,2012.0,10.2184954,35.5,2.78,,969.252,False
MOA-bin-1L b,MOA-bin-1L,Microlensing,2012.0,,1200.0,,,5100.0,False
HD 150706 b,HD 150706,Radial Velocity,2012.0,5894.0,861.28,,,28.2697,False
WASP-77 A b,WASP-77 A,Transit,2012.0,1.360029395,529.31142902,,,105.166,False
GJ 676 A d,GJ 676 A,Radial Velocity,2012.0,3.60076,3.81394088,,,16.0272,False
